NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
238,11,埼玉県,鶴ヶ島市,子ども食堂じゃがいも,,,,埼玉県鶴ヶ島市上広谷472-10,,35.94307832447068,139.41703789587703,049-286-4483,,,,,,https://npo-calore.jp    https://kodomoouen.jp,npo.calore@white.plala.or.jp,,,,,,,,,,,,"経済的に困っている世帯,ひとり親世帯",0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
239,11,埼玉県,鶴ヶ島市,子ども食堂じゃがいも（西児童館）,,,,,,,,049-286-4483,,,,,,https://npo-calore.jp,npo.calore@white.plala.or.jp,,,,,,1か月に2回,金,毎月第1・3金曜日,,,コロナ禍のため現在は休止中,経済的困難な方,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ﾈｯﾄﾜｰｸ･子ども食堂ﾈｯﾄﾜｰｸ,,,,
240,11,埼玉県,日高市,地域食堂ちゃぶ台、高萩子ども食堂,,,,日高市高萩605-13　Hongout内,,35.900813,139.371562,070-4378-0833,,070-4378-0833,,,,,you-me-hongout5656@docomo.ne.jp,,,,,,1か月に1回,金,毎月第1金曜日,17:00,18:00,,,100,100,100,100,300,,,,,,,,,,,,
241,11,埼玉県,日高市,地域食堂ちゃぶ台,,,,埼玉県日高市栗坪92-2　日高市高麗公民館,,35.886482,139.316221,042-989-2381,,,,,,,,,,,,,1か月に1回,水,毎月第3水曜日,17:00,18:00,,,100,100,100,100,300,,,,,,,,,,,,
242,11,埼玉県,日高市,ぬくもりげんき食堂,,,,埼玉県日高市下鹿山527番地,,35.8877359,139.3473109,042-985-9100,,,,,,,v-center@hidakashi-shakyo.or.jp,,,,,,1か月に1回,金,毎月第4金曜日,16:30,18:00,,,100,100,100,100,300,,,,,,,,,,,,
243,11,埼玉県,吉川市,みんな食堂たんぽぽ,,,"学習支援,多世代交流拠点",埼玉県吉川市中央 3-27-13,,35.892444,139.8568663,090-9844-3662,,,,,,,cdsh1830@yahoo.co.jp,,,,,,週に１回,土,,17:00,19:00,,,0,0,0,0,,,,,,1.0,,,埼玉県こども食堂ネットワーク、よしかわ地域食堂ネットワーク,,,,
244,11,埼玉県,吉川市,みんなの食堂ころあい,,,"多世代交流拠点,不登校児の居場所,親子交流の場",吉川市吉川団地1-7-107,,35.891888,139.846589,048-984-2332,,,,,,https://www.gakudan.org/,yoshikawa@gakudan.org,,,,,,週に2回,月水,,16:30,17:50,,,0,0,0,0,,,,,,,,,吉川市地域食堂ネットワーク,,,,
245,11,埼玉県,ふじみ野市,SOMPOケア　ラヴィーレふじみ野,,,多世代交流拠点,埼玉県ふじみ野市苗間1-7-21,,35.85888177426956,139.52350339587272,049-278-2121,,,,,,https://www.sompocare.com/service/home/kaigo/H000002/message/,lv_fujimino_m@sompocare.com,,,,,,1か月に1回,土,第4土曜日,12:00,15:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
246,11,埼玉県,ふじみ野市,SOMPOケア　ラヴィーレ上福岡,,,,ふじみ野市上福岡2-6-7,,35.87516292385522,139.5159021823806,049-256-6451,,,,,,https://www.sompocare.com/,lv_kamifukuoka@sompocare.com,,,,,,1か月に1回,土,第2土曜日,11:30,13:00,,,0,0,0,0,300,,,,,,,,,,,,
247,11,埼玉県,ふじみ野市,わくわく食堂,,,学習支援,埼玉県ふじみ野市上福岡１－１３－７,,35.875616,139.51479,,,,,,,https://npo96.webnode.jp/,waku2mirai.oendan@gmail.com,,,,,,週に１回,水,第一～第四水曜日,18:00,21:00,,"ひとり親世帯,不登校・行き渋りの子供,障害のある子供,子育て中のご家庭に限定しています",0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
248,11,埼玉県,ふじみ野市,どん亭　子ども食堂,,,,埼玉県ふじみ野市上福岡1-10-2エーデルビル2F,,35.875984,139.511914,049-265-5291,,,,,,,,,,,,,1か月に2回,月,第二　、四月曜日,,,,,0,0,0,0,300,,,,,1.0,,,ふじみ野市市役所ホームページ,,,,
249,11,埼玉県,ふじみ野市,認定栄養ケア・ステーションほほえみーる,,,多世代交流拠点,埼玉県ふじみ野市駒林元町2-1-39　プリベントビル3階,,35.86718167745011,139.52598486703735,049-265-3314,,,,,,https://mirai252020.wixsite.com/website,mirai25.2020@gmail.com,,,,,,,,,,,,,100,100,100,100,1000,,,,,1.0,,,,,,,
250,11,埼玉県,ふじみ野市,めだか食堂,,,,埼玉県ふじみ野市大原1-6-21,,35.87759881770631,139.5129624228595,090-2646-5317,,,,,,,fujimino@roukyou.gr.jp,,,,,,1か月に1回,日,第２日曜,11:30,13:00,,,0,0,0,0,300,,,,,,,,こども応援ネットワーク埼玉,,,,
251,11,埼玉県,ふじみ野市,コミュニティ広場にこまる,,,"多世代交流拠点,遊び・スポーツ・体験活動の場",ふじみ野市大井234,,35.848758,139.519767,,,,,,,https://nicomaru2071.wixsite.com/nicomaru,nicomaru2071@gmail.com,,,,,,1か月に1回,水,第1水曜日,17:30,18:30,,,0,100,100,100,300,,,,,1.0,,,埼玉県子ども食堂ネットワーク、埼玉県フードパントリーネットワーク,,,,
252,11,埼玉県,ふじみ野市,おーいココロンくらふ,,,,ふじみ野市ふじみ野1-1-15,,35.85996,139.513176,049-267-1107,,,,,,,m-itou@mcp-saitama.or.jp,,,,,,1か月に1回,火,第3火曜日,16:00,17:00,,,0,0,0,0,,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
253,11,埼玉県,伊奈町,伊奈こども食堂,,,"プレーパーク,多世代交流拠点",埼玉県北足立郡伊奈町学園2-196-5,,36.00896,139.613425,080-6428-8356,,,,,,https://ina-mirai.com,juicy461211@gmail.com,,,,,,1か月に2回,水土,第一土曜日、第4水曜日,10:00,12:00,,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
254,11,埼玉県,三芳町,朝ごはんプロジェクト,,,,埼玉県入間郡三芳町藤久保1100-1　三芳町役場1階,,35.82920564120486,139.52721482470682,049-258-0122,,,,,,https://miyoshi-shakyo.or.jp/fag.html,miyosha-kyotaku@miyoshi-shakyo.or.jp,,,,,,週に１回,水,,,,,朝ごはんの提供がない機能不全家庭,0,0,0,0,,,,,,,,,,,,,
255,11,埼玉県,三芳町,こどもカフェ,,,,埼玉県入間郡三芳町藤久保1100-1　三芳町役場1階,,35.82920564120486,139.52721482470682,049-258-0122,,,,,,https://miyoshi-shakyo.or.jp/fag.html,miyosha-kyotaku@miyoshi-shakyo.or.jp,,,,,,週に１回,水,,17:30,19:30,,"経済的に困っている世帯,ひとり親世帯",0,0,0,0,,,,,,,,,,,,,
256,11,埼玉県,三芳町,三芳おなかま子ども食堂,,,,三芳町藤久保817,,35.8376267,139.5275621,,,,,,,http://npo-ladybird.hp.peraichi.com,ladybird87@ozzio.jp,,,,,,1か月に2回,火,第1、第3火曜,,,,,0,0,0,0,300,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
257,11,埼玉県,三芳町,多世代食堂　こころ三芳,,,,埼玉県入間郡三芳町北永井946-1,,35.8440369,139.5134046,,,,,,,https://houraikai.or.jp,kokoromiyoshi@houraikai.or.jp,,,,,,1か月に2回,火,第2、4火曜日,,,,,0,0,0,0,300,,,,,,,,,,,,
258,11,埼玉県,三芳町,セカンドキッチンけやき,,,,埼玉県入間郡三芳町北永井256-4,,35.836053320371626,139.51528638237858,049-257-3232,,,,,,https://ameblo.jp/keyaki3232/,keyaki@feel.ocn.ne.jp,,,,,,週に１回,金,,18:00,19:00,,"経済的に困っている世帯,ひとり親世帯,不登校・行き渋りの子供",0,0,0,0,,,,,,,,,三芳町社会福祉協議会,,,,
259,11,埼玉県,三芳町,みよしこども食堂,,,,,,,,,,,,,,,,,,,,,,月,,17:30:00,19:30:00,,,0,0,0,0,300,,,,,,,,,,,,
260,11,埼玉県,三芳町,こども食堂桜荘弁当,,,,,,,,049-274-7111,,,,,,https://www.sakurasou.or.jp/,sr-kanri@sakurasou.or.jp,,,,,,週に１回,火,,16:30:00,,配送届け,,0,0,0,0,,,,,,,,,県SDGｓ官民連携プラットフォーム,,,,
261,11,埼玉県,毛呂山町,毛呂山こども食堂ガーデン,,,学習支援,埼玉県入間郡毛呂山町中央1-3-4,,35.9423297,139.3165704,049-295-0197,,,,,,,washiogarden910@gmail.com,,,,,,1か月に1回,土,第2土曜日,17:00,,,,0,0,0,0,300,,,,,,,,,,,,
262,11,埼玉県,毛呂山町,茶みせ,,,,,,,,049−298−7811,,,,,,,propatinker@yahoo.co.jp,,,,,,,土,第3土曜日,,,,,0,0,0,0,300,,,,,,,,,,,,
263,11,埼玉県,滑川町,てーたうこ,,,"プレーパーク,多世代交流拠点,子供のたまり場,遊び・スポーツ・体験活動の場,親子交流の場",埼玉県比企郡滑川町羽尾1420-2,,36.05263552299243,139.3655586517041,080-8459-1195,,,,,,,teetauko.namegawa@gmail.com,,,,,,,,,,,,未就学児と小学校低学年対象。それ以上はボランティアとして参加してもらっている。,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
264,11,埼玉県,滑川町,森もり食堂,,,学習支援,埼玉県比企郡滑川町みなみ野3-10-17,,36.0434291217188,139.375813501857,0493-55-1451,,,,,,https://team-morimori.localinfo.jp/,namegawa.morimori@gmail.com,,,,,,1か月に1回,日,第4日曜日,9:30,13:00,,,0,0,0,0,300,,,,,,,,,,,,
265,11,埼玉県,小川町,みんなの食堂,,,学習支援,埼玉県比企郡小川町大字角山133番地　ココット小川町子育て総合センター,,36.059625,139.26369,0493-81-6181,,,,,,,ogawa108@town.saitama-ogawa.lg.jp,,,,,,1か月に1回,土,月1回土曜日,10:00,14:00,,,100,100,100,100,300,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
266,11,埼玉県,小川町,子ども食堂　ほっこりひろば,,,多世代交流拠点,埼玉県比企郡小川町腰越204　加藤宅離れ,,36.05175535475728,139.24808970937545,090-4915-7786,,,,,,,un021130-2856@tbz.t-com.ne.jp,,,,,,2か月に1回,,,,,,,100,100,100,100,100,,,,,,,,小川町子育て支援課　小川町内　子育てネットワーク,,,,
267,11,埼玉県,川島町,ともいき八幡みんなの食堂,,,"多世代交流拠点,子供のたまり場,親子交流の場",埼玉県比企郡川島町中山１３１７－１　中山公民館,,35.989349,139.446144,090-6708-6401,,,,,,,mu_510@yahoo.co.jp,,,,,,1か月に1回,金,第2金曜日,15:15,19:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
268,11,埼玉県,川島町,いぐさ子ども食堂,,,"遊び・スポーツ・体験活動の場,",埼玉県比企郡川島町伊草230,,35.967386323965776,139.46572935354956,080-9851-8561,,,,,,https://art-made-garden.amebaownd.com/pages/6741249/page_202301231033,sow.work.ink@gmail.com,,,,,,1か月に1回,水,第４水曜日,16:30,18:30,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
269,11,埼玉県,吉見町,はれるや食堂,,,"プレーパーク,多世代交流拠点,子供のたまり場,遊び・スポーツ・体験活動の場,親子交流の場",埼玉県比企郡吉見町飯島新田790-1,,,,080-3087-1127,,,,,,https://trinity1225.wixsite.com/top1,npo.trinity2019@gmail.com,,,,,,,,,,,,,0,0,0,0,300,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
270,11,埼玉県,吉見町,こども食堂しいの木ひろば,,,"遊び・スポーツ・体験活動の場,親子交流の場",埼玉県比企郡吉見町御所374,,36.05454479625466,139.43816695170432,,,,,,,https://kodomonoibasyo-yoshimi.jimdofree.com/,shiinokihiroba.yoshimi@gmail.com,,,,,,1か月に1回,日,毎月第4日曜日,10:30,12:30,,,0,0,0,0,500,,,,,1.0,,,埼玉県こども食堂ネットワーク,,,,
271,11,埼玉県,鳩山町,みんなの食堂,,,,鳩山町赤沼2601今宿コミュニティセンター、鳩山町松ヶ丘一丁目2-4　ふれあいセンター,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,こども応援ネットワークさいたま,,,,
272,11,埼玉県,横瀬町,yokoze oh!世っ会,,,"学習支援,遊び・スポーツ・体験活動の場",埼玉県秩父郡横瀬町横瀬2000,,35.986880016380645,139.10294979587928,080-5520-0760,,,,,,https:// www.facebook.com/osekaitoru/,hiromai55@yahoo.co.jp,,,,,,,,,,,,横瀬町町内小中学生,0,0,0,0,,,,,,,,,秩父子育て応援団、子どもの未来アクション、コープみらい,,,,
273,11,埼玉県,横瀬町,NAZELAB,,,"多世代交流拠点,子供のたまり場,遊び・スポーツ・体験活動の場,不登校児の居場所,親子交流の場",埼玉県秩父郡横瀬町横瀬1926,,35.98713817833093,139.10244556704356,0494-40-1021,,,,,,https://nazelab.com,info@nazelab.com,,,,,,週に5回,月火水木金,,15:00,18:00,,,0,0,0,0,,,,,,,,,,,,,
274,11,埼玉県,美里町,みさと♡こども食堂みんないっしょ,,,,,,,,080-6680-0058,,,,,,,himawarinoegao508@gmail.com,,,,,,,金,第1・第3金曜日,,,,18歳まで,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
275,11,埼玉県,神川町,20ごはん,,,,,,,,0495-74-1188,,,,,,,kamisha@kamikawa-shakyo.or.jp,,,,,,1か月に1回,,毎月20日,,,,,20,20,20,20,,,,,,,,,,,,,
276,11,埼玉県,宮代町,ゆうやけひろば(子ども食堂),,,,埼玉県南埼玉郡宮代町笠原1-1-1,,36.0228029,139.723492,0480-32-8199,,,,,,https://syakyou.org/yuyake,kondou@syakyou.org,,,,,,1か月に2回,,第2土曜日・第4木曜日,17:00,19:30,,,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
277,11,埼玉県,杉戸町,たまり場チエリー,,,,埼玉県北葛飾郡杉戸町杉戸５－１０－１７,,36.03248979721541,139.72181225170317,0480-34-9455,,,,,,,bin-chan@h8.dion.ne.jp,,,,,,1か月に1回,日,第一日曜日,,,,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
